[0.9971642506637803, 7.009207984984892E-4, 0.0015680074817726187, 0.001332953414086211, 0.001672876500012699, 0.0011266743346922418, 0.0019494915064433343]

[6.138680962660957E-4, 0.99727762290516, 0.0013181896095580054, 0.0012746022458175472, 0.0010305829720048624, 0.0010454905284803288, 8.397846624066769E-4]

[5.31111419285133E-4, 0.0015294991918744327, 0.9970564961774591, 7.605010109322332E-4, 0.0019583356881501582, 3.417535336066987E-4, 7.423227662693014E-4]

[4.7651045074015405E-4, 0.001326475307121438, 0.0011592094548867223, 0.997411294038187, 0.002010690057072485, 0.001123682730666492, 0.001214495880534964]

[8.970224856933237E-4, 9.661850300729904E-4, 0.0010537480593139582, 9.884497540830867E-4, 0.9970565848014761, 9.95516259067786E-4, 0.0010955935011622538]

[0.001221682231199591, 0.001033666364543034, 0.0013471958178605497, 0.0011491371073389957, 0.0014272001554402507, 0.9977035218748415, 5.899783240171339E-4]

[0.001627807724676007, 0.001873357258416109, 3.883076867511703E-4, 9.711436426110085E-4, 0.0010323881871212863, 0.0012612206842352227, 0.9980976412008216]

[0.9974026609052082, 7.700617777226701E-4, 0.0015782404839837468, 0.0012422572976578, 0.0014492353001790595, 0.001432003999505599, 0.002256898527680344]

[6.173229885217179E-4, 0.997264400039659, 0.0013380101488830293, 0.001273827597926063, 0.0010446550965361615, 0.0010344807354809484, 8.382346693263519E-4]

[0.001134081013237603, 0.0010276936931140196, 0.9976016342982349, 0.00152362538547913, 5.812638733227749E-4, 0.0011748472505648967, 0.0013634638973798459]

[4.6773109688605515E-4, 0.0013275695614018161, 0.0011983963634321305, 0.9973925804415497, 0.001989355180682159, 0.0011269769176100993, 0.0012058146917090643]

[9.041990121322525E-4, 9.235106920575108E-4, 0.0010703148225582081, 0.0010128102095938402, 0.9971623940341148, 0.0010178967688335998, 0.0011211713600176411]

[0.0011639722088733824, 0.0010563504851242667, 0.001353835482372164, 0.0011959569705829631, 0.001818563252042147, 0.9982251264867751, 6.446653713702687E-4]

[0.0026786964435858767, 9.379094734857996E-4, 8.064289062677963E-4, 6.490254603629516E-4, 0.0010236481870062794, 0.0012979908965454912, 0.9959832260384053]

[0.9971099431362936, 7.137599213149239E-4, 0.0015504379019668562, 0.0013242421948724233, 0.001688032390977431, 0.0010983982977427879, 0.0019196969431975466]

[8.035399497975772E-4, 0.997827048368735, 0.001455110719477881, 0.0010262903918945778, 9.037886727302329E-4, 0.001204345608937127, 0.0012120909979998486]

[0.0011304153326905182, 0.0010284759370624112, 0.9976271870688427, 0.0015146167050321885, 5.937550470800619E-4, 0.0011613876148569746, 0.0013625299376705427]

[4.7651045074015405E-4, 0.001326475307121438, 0.0011592094548867223, 0.997411294038187, 0.002010690057072485, 0.001123682730666492, 0.001214495880534964]

[9.482783339448433E-4, 9.726774241510584E-4, 0.001018712147301872, 9.752263215150601E-4, 0.9969090857256728, 9.238816077784954E-4, 0.0010203678069027123]

[0.0011987471834016786, 0.001040063532320403, 0.001364471989391125, 0.0011531034676321948, 0.001487120816557585, 0.9978098073932228, 6.016514076119553E-4]

[0.0016380269763148455, 0.0013137897633312507, 4.626846739900394E-4, 0.00101963173417871, 9.51410762113126E-4, 0.0021539604973153407, 0.9982774802713851]

